BQOiJzWjsR5hfeqeoLbbiA;2,1951ms;0,3816ms;1,8135ms
E9WnmMQlo1Jw1yqwkp_GoA;2,2601ms;0,3611ms;1,899ms
5DQJldZiE79YW0BbHMMoYw;2,4292ms;1,1783ms;1,2509ms
BQOiJzWjsR5hfeqeoLbbiA;3,3157ms;1,9448ms;1,3709ms
E9WnmMQlo1Jw1yqwkp_GoA;3,2989ms;1,2552ms;2,0437ms
E9WnmMQlo1Jw1yqwkp_GoA;1,394ms;0,3027ms;1,0913ms
7tNFXLJAqiMzsh3Bu2WxxQ;15,3691ms;0,2632ms;15,1059ms
5DQJldZiE79YW0BbHMMoYw;1,4837ms;0,2966ms;1,1871ms
BIZSX3aczb0WOx6Yok8Qqg;15,3006ms;0,25ms;15,0506ms
BQOiJzWjsR5hfeqeoLbbiA;2,4077ms;1,3366ms;1,0711ms
E9WnmMQlo1Jw1yqwkp_GoA;1,2547ms;0,3408ms;0,9139ms
Wl97MJrVsLXItT_uHf5peA;15,9733ms;1,0145ms;14,9588ms
E9WnmMQlo1Jw1yqwkp_GoA;1,3047ms;0,4014ms;0,9033ms
BQOiJzWjsR5hfeqeoLbbiA;2,7508ms;1,2097ms;1,5411ms
5DQJldZiE79YW0BbHMMoYw;3,8164ms;1,5187ms;2,2977ms
E9WnmMQlo1Jw1yqwkp_GoA;2,2347ms;1,1289ms;1,1058ms
5DQJldZiE79YW0BbHMMoYw;2,1581ms;1,0426ms;1,1155ms
BQOiJzWjsR5hfeqeoLbbiA;2,1085ms;1,1291ms;0,9794ms
5DQJldZiE79YW0BbHMMoYw;1,0871ms;0,3277ms;0,7594ms
E9WnmMQlo1Jw1yqwkp_GoA;2,0012ms;0,9324ms;1,0688ms
BQOiJzWjsR5hfeqeoLbbiA;2,1544ms;1,069ms;1,0854ms
7tNFXLJAqiMzsh3Bu2WxxQ;15,7897ms;0,2692ms;15,5205ms
5DQJldZiE79YW0BbHMMoYw;3,4329ms;1,1388ms;2,2941ms
Wl97MJrVsLXItT_uHf5peA;17,5856ms;1,1548ms;16,4308ms
E9WnmMQlo1Jw1yqwkp_GoA;4,0671ms;1,6996ms;2,3675ms
BQOiJzWjsR5hfeqeoLbbiA;2,7678ms;1,2591ms;1,5087ms
BIZSX3aczb0WOx6Yok8Qqg;18,0496ms;0,8644ms;17,1852ms
5DQJldZiE79YW0BbHMMoYw;2,0625ms;0,8992ms;1,1633ms
E9WnmMQlo1Jw1yqwkp_GoA;2,3426ms;1,1429ms;1,1997ms
BQOiJzWjsR5hfeqeoLbbiA;2,4562ms;1,329ms;1,1272ms
5DQJldZiE79YW0BbHMMoYw;1,1054ms;0,1655ms;0,9399ms
E9WnmMQlo1Jw1yqwkp_GoA;1,5961ms;0,2999ms;1,2962ms
5DQJldZiE79YW0BbHMMoYw;2,7127ms;1,6584ms;1,0543ms
E9WnmMQlo1Jw1yqwkp_GoA;1,1693ms;0,2465ms;0,9228ms
BQOiJzWjsR5hfeqeoLbbiA;3,2455ms;2,0863ms;1,1592ms
E9WnmMQlo1Jw1yqwkp_GoA;1,272ms;0,3585ms;0,9135ms
5DQJldZiE79YW0BbHMMoYw;1,8121ms;0,6408ms;1,1713ms
BQOiJzWjsR5hfeqeoLbbiA;3,6641ms;2,0182ms;1,6459ms
7tNFXLJAqiMzsh3Bu2WxxQ;19,9174ms;1,4912ms;18,4262ms
Wl97MJrVsLXItT_uHf5peA;17,4113ms;0,9579ms;16,4534ms
BIZSX3aczb0WOx6Yok8Qqg;17,7394ms;0,9254ms;16,814ms
E9WnmMQlo1Jw1yqwkp_GoA;2,8486ms;1,4475ms;1,4011ms
BQOiJzWjsR5hfeqeoLbbiA;2,4706ms;1,6473ms;0,8233ms
5DQJldZiE79YW0BbHMMoYw;3,0302ms;1,5171ms;1,5131ms
E9WnmMQlo1Jw1yqwkp_GoA;2,8409ms;1,2768ms;1,5641ms
BQOiJzWjsR5hfeqeoLbbiA;1,421ms;0,3498ms;1,0712ms
5DQJldZiE79YW0BbHMMoYw;3,7971ms;1,2786ms;2,5185ms
BQOiJzWjsR5hfeqeoLbbiA;3,1412ms;1,1978ms;1,9434ms
E9WnmMQlo1Jw1yqwkp_GoA;3,9865ms;1,7583ms;2,2282ms
5DQJldZiE79YW0BbHMMoYw;1,2842ms;0,3034ms;0,9808ms
BIZSX3aczb0WOx6Yok8Qqg;16,5571ms;0,2734ms;16,2837ms
Wl97MJrVsLXItT_uHf5peA;16,8415ms;0,311ms;16,5305ms
7tNFXLJAqiMzsh3Bu2WxxQ;16,5833ms;0,3539ms;16,2294ms
E9WnmMQlo1Jw1yqwkp_GoA;3,1161ms;0,6469ms;2,4692ms
BQOiJzWjsR5hfeqeoLbbiA;3,2165ms;1,4676ms;1,7489ms
5DQJldZiE79YW0BbHMMoYw;3,74ms;2,1152ms;1,6248ms
BQOiJzWjsR5hfeqeoLbbiA;3,7606ms;1,9979ms;1,7627ms
5DQJldZiE79YW0BbHMMoYw;3,7967ms;1,4104ms;2,3863ms
E9WnmMQlo1Jw1yqwkp_GoA;3,0595ms;0,8586ms;2,2009ms
E9WnmMQlo1Jw1yqwkp_GoA;1,2408ms;0,3684ms;0,8724ms
5DQJldZiE79YW0BbHMMoYw;1,5497ms;0,548ms;1,0017ms
BQOiJzWjsR5hfeqeoLbbiA;2,4079ms;1,1784ms;1,2295ms
E9WnmMQlo1Jw1yqwkp_GoA;2,6437ms;1,3094ms;1,3343ms
BQOiJzWjsR5hfeqeoLbbiA;2,4714ms;1,1122ms;1,3592ms
5DQJldZiE79YW0BbHMMoYw;2,6946ms;1,3029ms;1,3917ms
BIZSX3aczb0WOx6Yok8Qqg;14,9452ms;0,3154ms;14,6298ms
7tNFXLJAqiMzsh3Bu2WxxQ;20,2437ms;1,093ms;19,1507ms
E9WnmMQlo1Jw1yqwkp_GoA;4,7506ms;0,8902ms;3,8604ms
Wl97MJrVsLXItT_uHf5peA;21,6946ms;1,0485ms;20,6461ms
BQOiJzWjsR5hfeqeoLbbiA;4,879ms;1,7641ms;3,1149ms
BQOiJzWjsR5hfeqeoLbbiA;2,6495ms;1,1295ms;1,52ms
5DQJldZiE79YW0BbHMMoYw;3,942ms;1,7304ms;2,2116ms
E9WnmMQlo1Jw1yqwkp_GoA;2,2937ms;0,931ms;1,3627ms
E9WnmMQlo1Jw1yqwkp_GoA;2,1918ms;1,0231ms;1,1687ms
5DQJldZiE79YW0BbHMMoYw;2,3463ms;1,2483ms;1,098ms
BQOiJzWjsR5hfeqeoLbbiA;2,1173ms;1,0266ms;1,0907ms
E9WnmMQlo1Jw1yqwkp_GoA;1,626ms;0,3953ms;1,2307ms
5DQJldZiE79YW0BbHMMoYw;2,2691ms;1,1991ms;1,07ms
BIZSX3aczb0WOx6Yok8Qqg;17,052ms;0,7857ms;16,2663ms
7tNFXLJAqiMzsh3Bu2WxxQ;16,034ms;0,2633ms;15,7707ms
E9WnmMQlo1Jw1yqwkp_GoA;1,7626ms;0,4162ms;1,3464ms
BQOiJzWjsR5hfeqeoLbbiA;2,0216ms;0,9423ms;1,0793ms
Wl97MJrVsLXItT_uHf5peA;15,8159ms;0,8396ms;14,9763ms
5DQJldZiE79YW0BbHMMoYw;3,2904ms;1,2946ms;1,9958ms
BQOiJzWjsR5hfeqeoLbbiA;1,4864ms;0,6042ms;0,8822ms
E9WnmMQlo1Jw1yqwkp_GoA;2,5037ms;1,0099ms;1,4938ms
5DQJldZiE79YW0BbHMMoYw;1,369ms;0,3012ms;1,0678ms
5DQJldZiE79YW0BbHMMoYw;2,7718ms;0,3978ms;2,374ms
E9WnmMQlo1Jw1yqwkp_GoA;2,5088ms;0,7167ms;1,7921ms
BQOiJzWjsR5hfeqeoLbbiA;4,1302ms;1,0274ms;3,1028ms
BQOiJzWjsR5hfeqeoLbbiA;1,1509ms;0,3151ms;0,8358ms
BIZSX3aczb0WOx6Yok8Qqg;13,7949ms;0,2954ms;13,4995ms
5DQJldZiE79YW0BbHMMoYw;1,8224ms;0,7785ms;1,0439ms
E9WnmMQlo1Jw1yqwkp_GoA;1,8894ms;0,8658ms;1,0236ms
7tNFXLJAqiMzsh3Bu2WxxQ;18,1381ms;0,7931ms;17,345ms
Wl97MJrVsLXItT_uHf5peA;17,5115ms;0,7667ms;16,7448ms
BQOiJzWjsR5hfeqeoLbbiA;1,9234ms;0,9194ms;1,004ms
5DQJldZiE79YW0BbHMMoYw;2,3545ms;0,8754ms;1,4791ms
E9WnmMQlo1Jw1yqwkp_GoA;2,3854ms;0,8111ms;1,5743ms
BQOiJzWjsR5hfeqeoLbbiA;2,6651ms;1,5152ms;1,1499ms
E9WnmMQlo1Jw1yqwkp_GoA;1,8023ms;0,6603ms;1,142ms
5DQJldZiE79YW0BbHMMoYw;1,4553ms;0,4323ms;1,023ms
E9WnmMQlo1Jw1yqwkp_GoA;2,9205ms;1,5515ms;1,369ms
BQOiJzWjsR5hfeqeoLbbiA;2,9517ms;1,233ms;1,7187ms
5DQJldZiE79YW0BbHMMoYw;2,4551ms;1,2074ms;1,2477ms
BIZSX3aczb0WOx6Yok8Qqg;14,9269ms;0,3538ms;14,5731ms
5DQJldZiE79YW0BbHMMoYw;1,1143ms;0,3793ms;0,735ms
E9WnmMQlo1Jw1yqwkp_GoA;1,11ms;0,4017ms;0,7083ms
BQOiJzWjsR5hfeqeoLbbiA;2,2161ms;0,942ms;1,2741ms
Wl97MJrVsLXItT_uHf5peA;19,3297ms;0,8952ms;18,4345ms
E9WnmMQlo1Jw1yqwkp_GoA;4,8294ms;1,315ms;3,5144ms
7tNFXLJAqiMzsh3Bu2WxxQ;22,6206ms;0,8858ms;21,7348ms
BQOiJzWjsR5hfeqeoLbbiA;5,3399ms;2,2739ms;3,066ms
5DQJldZiE79YW0BbHMMoYw;6,8305ms;3,629ms;3,2015ms
E9WnmMQlo1Jw1yqwkp_GoA;1,5129ms;0,3328ms;1,1801ms
BIZSX3aczb0WOx6Yok8Qqg;16,1045ms;0,8544ms;15,2501ms
5DQJldZiE79YW0BbHMMoYw;1,8016ms;0,4522ms;1,3494ms
BQOiJzWjsR5hfeqeoLbbiA;2,6213ms;1,6846ms;0,9367ms
E9WnmMQlo1Jw1yqwkp_GoA;3,5651ms;1,3849ms;2,1802ms
Wl97MJrVsLXItT_uHf5peA;14,8502ms;0,2301ms;14,6201ms
5DQJldZiE79YW0BbHMMoYw;3,8566ms;1,1898ms;2,6668ms
BQOiJzWjsR5hfeqeoLbbiA;3,3318ms;0,6635ms;2,6683ms
E9WnmMQlo1Jw1yqwkp_GoA;1,6604ms;0,5767ms;1,0837ms
BQOiJzWjsR5hfeqeoLbbiA;1,568ms;0,4381ms;1,1299ms
5DQJldZiE79YW0BbHMMoYw;1,4324ms;0,5455ms;0,8869ms
7tNFXLJAqiMzsh3Bu2WxxQ;14,8279ms;0,2605ms;14,5674ms
E9WnmMQlo1Jw1yqwkp_GoA;1,9075ms;0,6916ms;1,2159ms
BQOiJzWjsR5hfeqeoLbbiA;1,5088ms;0,5729ms;0,9359ms
5DQJldZiE79YW0BbHMMoYw;1,2626ms;0,4413ms;0,8213ms
BIZSX3aczb0WOx6Yok8Qqg;16,6914ms;0,9273ms;15,7641ms
BQOiJzWjsR5hfeqeoLbbiA;2,4282ms;1,3137ms;1,1145ms
5DQJldZiE79YW0BbHMMoYw;1,6239ms;0,4186ms;1,2053ms
E9WnmMQlo1Jw1yqwkp_GoA;3,1773ms;1,9256ms;1,2517ms
Wl97MJrVsLXItT_uHf5peA;14,8742ms;0,4863ms;14,3879ms
BQOiJzWjsR5hfeqeoLbbiA;1,9521ms;0,4282ms;1,5239ms
E9WnmMQlo1Jw1yqwkp_GoA;1,451ms;0,314ms;1,137ms
5DQJldZiE79YW0BbHMMoYw;3,2953ms;1,8008ms;1,4945ms
7tNFXLJAqiMzsh3Bu2WxxQ;16,0167ms;0,4593ms;15,5574ms
E9WnmMQlo1Jw1yqwkp_GoA;3,17ms;1,7246ms;1,4454ms
BQOiJzWjsR5hfeqeoLbbiA;2,3416ms;0,9599ms;1,3817ms
5DQJldZiE79YW0BbHMMoYw;3,8558ms;1,5326ms;2,3232ms
BIZSX3aczb0WOx6Yok8Qqg;15,9808ms;0,2585ms;15,7223ms
5DQJldZiE79YW0BbHMMoYw;1,5322ms;0,4823ms;1,0499ms
BQOiJzWjsR5hfeqeoLbbiA;3,0154ms;1,6978ms;1,3176ms
E9WnmMQlo1Jw1yqwkp_GoA;4,0892ms;2,3149ms;1,7743ms
E9WnmMQlo1Jw1yqwkp_GoA;1,0237ms;0,2904ms;0,7333ms
5DQJldZiE79YW0BbHMMoYw;3,067ms;1,5723ms;1,4947ms
BQOiJzWjsR5hfeqeoLbbiA;2,5138ms;1,3661ms;1,1477ms
Wl97MJrVsLXItT_uHf5peA;17,3508ms;1,2382ms;16,1126ms
BQOiJzWjsR5hfeqeoLbbiA;1,2444ms;0,1631ms;1,0813ms
5DQJldZiE79YW0BbHMMoYw;1,2761ms;0,3046ms;0,9715ms
7tNFXLJAqiMzsh3Bu2WxxQ;15,9438ms;0,3599ms;15,5839ms
E9WnmMQlo1Jw1yqwkp_GoA;2,3311ms;1,0949ms;1,2362ms
BQOiJzWjsR5hfeqeoLbbiA;2,238ms;0,4589ms;1,7791ms
5DQJldZiE79YW0BbHMMoYw;1,9722ms;0,3386ms;1,6336ms
BIZSX3aczb0WOx6Yok8Qqg;15,2492ms;0,2678ms;14,9814ms
E9WnmMQlo1Jw1yqwkp_GoA;2,6653ms;1,3334ms;1,3319ms
5DQJldZiE79YW0BbHMMoYw;3,0565ms;1,8028ms;1,2537ms
BQOiJzWjsR5hfeqeoLbbiA;2,7916ms;1,4074ms;1,3842ms
E9WnmMQlo1Jw1yqwkp_GoA;1,5897ms;0,7374ms;0,8523ms
5DQJldZiE79YW0BbHMMoYw;1,371ms;0,3981ms;0,9729ms
BQOiJzWjsR5hfeqeoLbbiA;1,1664ms;0,2809ms;0,8855ms
Wl97MJrVsLXItT_uHf5peA;16,039ms;0,9429ms;15,0961ms
5DQJldZiE79YW0BbHMMoYw;3,0168ms;1,0966ms;1,9202ms
BQOiJzWjsR5hfeqeoLbbiA;2,1313ms;1,1815ms;0,9498ms
E9WnmMQlo1Jw1yqwkp_GoA;2,7614ms;1,3238ms;1,4376ms
7tNFXLJAqiMzsh3Bu2WxxQ;16,9226ms;0,8569ms;16,0657ms
5DQJldZiE79YW0BbHMMoYw;1,5471ms;0,3552ms;1,1919ms
E9WnmMQlo1Jw1yqwkp_GoA;1,3413ms;0,312ms;1,0293ms
BQOiJzWjsR5hfeqeoLbbiA;2,3286ms;1,1823ms;1,1463ms
BIZSX3aczb0WOx6Yok8Qqg;15,7364ms;0,9186ms;14,8178ms
BQOiJzWjsR5hfeqeoLbbiA;2,3817ms;1,2425ms;1,1392ms
5DQJldZiE79YW0BbHMMoYw;2,0241ms;0,8253ms;1,1988ms
E9WnmMQlo1Jw1yqwkp_GoA;2,3395ms;1,0851ms;1,2544ms
Wl97MJrVsLXItT_uHf5peA;15,2592ms;0,8666ms;14,3926ms
5DQJldZiE79YW0BbHMMoYw;2,2986ms;1,2265ms;1,0721ms
E9WnmMQlo1Jw1yqwkp_GoA;1,8722ms;0,9646ms;0,9076ms
BQOiJzWjsR5hfeqeoLbbiA;2,7313ms;1,3218ms;1,4095ms
7tNFXLJAqiMzsh3Bu2WxxQ;16,1134ms;0,9919ms;15,1215ms
BQOiJzWjsR5hfeqeoLbbiA;2,2424ms;1,2461ms;0,9963ms
5DQJldZiE79YW0BbHMMoYw;1,944ms;0,8494ms;1,0946ms
E9WnmMQlo1Jw1yqwkp_GoA;2,1909ms;0,8898ms;1,3011ms
BQOiJzWjsR5hfeqeoLbbiA;1,3411ms;0,2881ms;1,053ms
BIZSX3aczb0WOx6Yok8Qqg;15,7174ms;0,9605ms;14,7569ms
E9WnmMQlo1Jw1yqwkp_GoA;1,3415ms;0,2846ms;1,0569ms
5DQJldZiE79YW0BbHMMoYw;2,2185ms;1,1571ms;1,0614ms
Wl97MJrVsLXItT_uHf5peA;14,3395ms;0,3159ms;14,0236ms
BQOiJzWjsR5hfeqeoLbbiA;2,2325ms;1,097ms;1,1355ms
E9WnmMQlo1Jw1yqwkp_GoA;2,2177ms;0,8996ms;1,3181ms
5DQJldZiE79YW0BbHMMoYw;2,9305ms;1,1486ms;1,7819ms
E9WnmMQlo1Jw1yqwkp_GoA;1,9538ms;0,983ms;0,9708ms
BQOiJzWjsR5hfeqeoLbbiA;1,7743ms;0,7484ms;1,0259ms
5DQJldZiE79YW0BbHMMoYw;1,287ms;0,3779ms;0,9091ms
7tNFXLJAqiMzsh3Bu2WxxQ;15,9793ms;0,857ms;15,1223ms
BQOiJzWjsR5hfeqeoLbbiA;1,3599ms;0,3661ms;0,9938ms
5DQJldZiE79YW0BbHMMoYw;1,9542ms;1,0028ms;0,9514ms
E9WnmMQlo1Jw1yqwkp_GoA;1,9467ms;1,0426ms;0,9041ms
BIZSX3aczb0WOx6Yok8Qqg;16,5347ms;0,8183ms;15,7164ms
5DQJldZiE79YW0BbHMMoYw;1,7566ms;0,3493ms;1,4073ms
E9WnmMQlo1Jw1yqwkp_GoA;1,8399ms;0,5151ms;1,3248ms
Wl97MJrVsLXItT_uHf5peA;15,4323ms;0,7466ms;14,6857ms
BQOiJzWjsR5hfeqeoLbbiA;2,4578ms;1,1658ms;1,292ms
BQOiJzWjsR5hfeqeoLbbiA;1,5011ms;0,2574ms;1,2437ms
5DQJldZiE79YW0BbHMMoYw;2,1177ms;0,9759ms;1,1418ms
E9WnmMQlo1Jw1yqwkp_GoA;2,041ms;0,8783ms;1,1627ms
E9WnmMQlo1Jw1yqwkp_GoA;1,1748ms;0,2607ms;0,9141ms
7tNFXLJAqiMzsh3Bu2WxxQ;15,6308ms;0,8417ms;14,7891ms
5DQJldZiE79YW0BbHMMoYw;2,42ms;0,664ms;1,756ms
BQOiJzWjsR5hfeqeoLbbiA;2,324ms;0,7384ms;1,5856ms
E9WnmMQlo1Jw1yqwkp_GoA;1,8636ms;0,8706ms;0,993ms
5DQJldZiE79YW0BbHMMoYw;1,0095ms;0,2929ms;0,7166ms
BQOiJzWjsR5hfeqeoLbbiA;2,8896ms;0,9003ms;1,9893ms
BIZSX3aczb0WOx6Yok8Qqg;15,7713ms;0,6801ms;15,0912ms
5DQJldZiE79YW0BbHMMoYw;1,26ms;0,3812ms;0,8788ms
Wl97MJrVsLXItT_uHf5peA;16,8975ms;0,8576ms;16,0399ms
E9WnmMQlo1Jw1yqwkp_GoA;2,3521ms;0,9949ms;1,3572ms
BQOiJzWjsR5hfeqeoLbbiA;3,2683ms;1,6079ms;1,6604ms
5DQJldZiE79YW0BbHMMoYw;1,4811ms;0,4183ms;1,0628ms
E9WnmMQlo1Jw1yqwkp_GoA;1,5938ms;0,9005ms;0,6933ms
BQOiJzWjsR5hfeqeoLbbiA;1,7553ms;0,8982ms;0,8571ms
7tNFXLJAqiMzsh3Bu2WxxQ;15,4794ms;0,6621ms;14,8173ms
BQOiJzWjsR5hfeqeoLbbiA;2,3728ms;0,6515ms;1,7213ms
E9WnmMQlo1Jw1yqwkp_GoA;2,1446ms;0,7446ms;1,4ms
5DQJldZiE79YW0BbHMMoYw;2,7513ms;1,202ms;1,5493ms
BIZSX3aczb0WOx6Yok8Qqg;15,6482ms;0,2755ms;15,3727ms
5DQJldZiE79YW0BbHMMoYw;1,4148ms;0,3953ms;1,0195ms
E9WnmMQlo1Jw1yqwkp_GoA;1,9271ms;0,839ms;1,0881ms
BQOiJzWjsR5hfeqeoLbbiA;2,2318ms;0,8064ms;1,4254ms
Wl97MJrVsLXItT_uHf5peA;17,1353ms;0,8255ms;16,3098ms
5DQJldZiE79YW0BbHMMoYw;2,2302ms;0,769ms;1,4612ms
BQOiJzWjsR5hfeqeoLbbiA;2,1324ms;0,9102ms;1,2222ms
E9WnmMQlo1Jw1yqwkp_GoA;3,5133ms;1,7438ms;1,7695ms
5DQJldZiE79YW0BbHMMoYw;1,0358ms;0,2638ms;0,772ms
E9WnmMQlo1Jw1yqwkp_GoA;1,1705ms;0,2506ms;0,9199ms
BQOiJzWjsR5hfeqeoLbbiA;1,1145ms;0,3115ms;0,803ms
7tNFXLJAqiMzsh3Bu2WxxQ;15,4988ms;0,6934ms;14,8054ms
E9WnmMQlo1Jw1yqwkp_GoA;1,2945ms;0,3026ms;0,9919ms
5DQJldZiE79YW0BbHMMoYw;1,548ms;0,5156ms;1,0324ms
BQOiJzWjsR5hfeqeoLbbiA;1,3526ms;0,3108ms;1,0418ms
BIZSX3aczb0WOx6Yok8Qqg;15,0441ms;0,3094ms;14,7347ms
E9WnmMQlo1Jw1yqwkp_GoA;1,2306ms;0,3174ms;0,9132ms
BQOiJzWjsR5hfeqeoLbbiA;1,0095ms;0,327ms;0,6825ms
5DQJldZiE79YW0BbHMMoYw;1,137ms;0,2999ms;0,8371ms
E9WnmMQlo1Jw1yqwkp_GoA;1,2535ms;0,4088ms;0,8447ms
BQOiJzWjsR5hfeqeoLbbiA;1,0145ms;0,2801ms;0,7344ms
5DQJldZiE79YW0BbHMMoYw;2,4108ms;0,7137ms;1,6971ms
Wl97MJrVsLXItT_uHf5peA;15,0982ms;0,9439ms;14,1543ms
5DQJldZiE79YW0BbHMMoYw;1,4921ms;0,4655ms;1,0266ms
BQOiJzWjsR5hfeqeoLbbiA;2,2811ms;1,3826ms;0,8985ms
E9WnmMQlo1Jw1yqwkp_GoA;1,3236ms;0,3813ms;0,9423ms
7tNFXLJAqiMzsh3Bu2WxxQ;13,6009ms;0,2361ms;13,3648ms
5DQJldZiE79YW0BbHMMoYw;1,604ms;0,4035ms;1,2005ms
BQOiJzWjsR5hfeqeoLbbiA;1,3426ms;0,3673ms;0,9753ms
E9WnmMQlo1Jw1yqwkp_GoA;2,781ms;1,1322ms;1,6488ms
BIZSX3aczb0WOx6Yok8Qqg;15,1051ms;0,2473ms;14,8578ms
5DQJldZiE79YW0BbHMMoYw;2,1215ms;0,8644ms;1,2571ms
BQOiJzWjsR5hfeqeoLbbiA;0,882ms;0,2086ms;0,6734ms
E9WnmMQlo1Jw1yqwkp_GoA;1,0959ms;0,2012ms;0,8947ms
E9WnmMQlo1Jw1yqwkp_GoA;2,4589ms;1,1142ms;1,3447ms
5DQJldZiE79YW0BbHMMoYw;2,2081ms;1,1164ms;1,0917ms
BQOiJzWjsR5hfeqeoLbbiA;2,4299ms;1,1762ms;1,2537ms
Wl97MJrVsLXItT_uHf5peA;17,1027ms;0,8547ms;16,248ms
7tNFXLJAqiMzsh3Bu2WxxQ;13,3765ms;0,1388ms;13,2377ms
E9WnmMQlo1Jw1yqwkp_GoA;2,4245ms;1,2767ms;1,1478ms
5DQJldZiE79YW0BbHMMoYw;1,5356ms;0,6064ms;0,9292ms
BQOiJzWjsR5hfeqeoLbbiA;2,4153ms;1,1503ms;1,265ms
BQOiJzWjsR5hfeqeoLbbiA;1,0221ms;0,2094ms;0,8127ms
5DQJldZiE79YW0BbHMMoYw;2,3304ms;1,1985ms;1,1319ms
E9WnmMQlo1Jw1yqwkp_GoA;2,3281ms;1,2294ms;1,0987ms
BQOiJzWjsR5hfeqeoLbbiA;1,6433ms;0,3501ms;1,2932ms
5DQJldZiE79YW0BbHMMoYw;2,4898ms;1,2607ms;1,2291ms
E9WnmMQlo1Jw1yqwkp_GoA;2,1809ms;1,2358ms;0,9451ms
BIZSX3aczb0WOx6Yok8Qqg;18,1008ms;0,9661ms;17,1347ms
E9WnmMQlo1Jw1yqwkp_GoA;2,0001ms;0,3051ms;1,695ms
5DQJldZiE79YW0BbHMMoYw;2,2552ms;1,2141ms;1,0411ms
Wl97MJrVsLXItT_uHf5peA;16,4429ms;0,9164ms;15,5265ms
7tNFXLJAqiMzsh3Bu2WxxQ;15,3547ms;0,8354ms;14,5193ms
BQOiJzWjsR5hfeqeoLbbiA;2,7844ms;1,2876ms;1,4968ms
5DQJldZiE79YW0BbHMMoYw;2,1167ms;0,8264ms;1,2903ms
E9WnmMQlo1Jw1yqwkp_GoA;6,3707ms;0,8743ms;5,4964ms
BIZSX3aczb0WOx6Yok8Qqg;15,8257ms;0,981ms;14,8447ms
BQOiJzWjsR5hfeqeoLbbiA;3,1705ms;1,3737ms;1,7968ms
5DQJldZiE79YW0BbHMMoYw;2,0849ms;1,1892ms;0,8957ms
E9WnmMQlo1Jw1yqwkp_GoA;2,3437ms;0,9984ms;1,3453ms
BQOiJzWjsR5hfeqeoLbbiA;2,7847ms;1,3456ms;1,4391ms
BQOiJzWjsR5hfeqeoLbbiA;1,1191ms;0,3333ms;0,7858ms
E9WnmMQlo1Jw1yqwkp_GoA;1,0301ms;0,2074ms;0,8227ms
5DQJldZiE79YW0BbHMMoYw;1,889ms;0,8397ms;1,0493ms
5DQJldZiE79YW0BbHMMoYw;2,2594ms;1,1746ms;1,0848ms
BQOiJzWjsR5hfeqeoLbbiA;2,4747ms;0,8799ms;1,5948ms
7tNFXLJAqiMzsh3Bu2WxxQ;17,8034ms;0,8881ms;16,9153ms
E9WnmMQlo1Jw1yqwkp_GoA;2,229ms;1,2676ms;0,9614ms
Wl97MJrVsLXItT_uHf5peA;18,658ms;1,0949ms;17,5631ms
5DQJldZiE79YW0BbHMMoYw;2,722ms;0,5681ms;2,1539ms
BIZSX3aczb0WOx6Yok8Qqg;15,6658ms;1,0887ms;14,5771ms
BQOiJzWjsR5hfeqeoLbbiA;2,5626ms;1,2041ms;1,3585ms
E9WnmMQlo1Jw1yqwkp_GoA;2,3362ms;1,0219ms;1,3143ms
5DQJldZiE79YW0BbHMMoYw;2,5147ms;1,4236ms;1,0911ms
BQOiJzWjsR5hfeqeoLbbiA;2,7197ms;1,4702ms;1,2495ms
E9WnmMQlo1Jw1yqwkp_GoA;2,0591ms;0,7013ms;1,3578ms
E9WnmMQlo1Jw1yqwkp_GoA;2,0736ms;0,9881ms;1,0855ms
5DQJldZiE79YW0BbHMMoYw;2,0899ms;0,7071ms;1,3828ms
BQOiJzWjsR5hfeqeoLbbiA;2,7626ms;1,2043ms;1,5583ms
5DQJldZiE79YW0BbHMMoYw;1,1438ms;0,3961ms;0,7477ms
BQOiJzWjsR5hfeqeoLbbiA;2,1367ms;0,4959ms;1,6408ms
E9WnmMQlo1Jw1yqwkp_GoA;2,5794ms;1,0784ms;1,501ms
7tNFXLJAqiMzsh3Bu2WxxQ;18,1719ms;0,9802ms;17,1917ms
Wl97MJrVsLXItT_uHf5peA;17,4832ms;0,8978ms;16,5854ms
5DQJldZiE79YW0BbHMMoYw;2,4484ms;1,1978ms;1,2506ms
BQOiJzWjsR5hfeqeoLbbiA;2,6075ms;1,3368ms;1,2707ms
BIZSX3aczb0WOx6Yok8Qqg;16,9205ms;0,8145ms;16,106ms
E9WnmMQlo1Jw1yqwkp_GoA;2,2313ms;0,5809ms;1,6504ms
BQOiJzWjsR5hfeqeoLbbiA;2,19ms;1,0079ms;1,1821ms
E9WnmMQlo1Jw1yqwkp_GoA;1,5301ms;0,5637ms;0,9664ms
5DQJldZiE79YW0BbHMMoYw;2,236ms;1,1185ms;1,1175ms
E9WnmMQlo1Jw1yqwkp_GoA;1,6901ms;0,7424ms;0,9477ms
5DQJldZiE79YW0BbHMMoYw;1,5053ms;0,5797ms;0,9256ms
BQOiJzWjsR5hfeqeoLbbiA;1,4552ms;0,2692ms;1,186ms
E9WnmMQlo1Jw1yqwkp_GoA;1,5679ms;0,7332ms;0,8347ms
BQOiJzWjsR5hfeqeoLbbiA;1,9208ms;0,9921ms;0,9287ms
5DQJldZiE79YW0BbHMMoYw;1,9165ms;0,9114ms;1,0051ms
